date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2025-01-10 03:00:00+00:00,25.84699999999998,21.986000000000004,337.65340146073265,481.4904849603073,44.48699999999999,23.81945130679164,8.46,0.1512993149066706,0.5291320920686098,0.5606567446254539,0.7334018426648686,1737.7655003070809
2025-01-10 04:00:00+00:00,25.88799999999998,21.789,338.0812837153035,481.4904849603073,45.380999999999986,23.81945130679164,8.3,0.15129931490666956,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-10 05:00:00+00:00,26.017999999999976,21.698,337.131185594112,481.4904849603073,47.48400000000001,23.81945130679164,7.84,0.15129931490666926,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-10 06:00:00+00:00,26.078999999999972,21.862000000000002,336.3631561577546,481.4904849603073,47.57600000000002,23.81945130679164,7.77,0.15129931490666843,0.5291320920686097,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 07:00:00+00:00,26.00899999999998,21.741999999999997,336.6211365335163,481.4904849603073,43.53300000000003,23.81945130679163,8.91,0.15129931490666845,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 08:00:00+00:00,26.13799999999998,21.54200000000001,335.84911690927794,481.4904849603073,42.68500000000001,23.81945130679163,14.61,0.15129931490666784,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 09:00:00+00:00,26.08299999999998,21.587000000000003,337.84709728503964,481.4904849603073,41.206,23.81945130679163,18.06,0.15129931490666784,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 10:00:00+00:00,26.164999999999978,21.95,338.8031070971588,481.4904849603073,41.53,23.81945130679163,18.97,0.15129931490666748,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 11:00:00+00:00,26.15999999999997,21.998,337.08709728503965,481.4904849603073,42.020999999999994,23.81945130679163,18.72,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 12:00:00+00:00,26.195999999999973,21.924,337.08709728503965,481.4904849603073,45.647999999999975,23.81945130679163,17.84,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 13:00:00+00:00,26.189999999999973,21.510000000000005,337.0931070971588,481.4904849603073,50.175,23.819451306791656,14.06,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 14:00:00+00:00,26.14799999999997,20.772999999999996,338.09113653351625,481.4904849603073,54.31299999999998,24.319700689180483,11.42,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 15:00:00+00:00,26.070999999999966,20.212999999999994,336.5852739031844,481.4904849603073,53.39899999999999,24.69172812384092,10.49,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 16:00:00+00:00,26.129999999999967,20.146999999999995,335.23744070920986,481.4904849603073,52.573,24.645922636908846,9.45,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 17:00:00+00:00,26.33999999999997,20.485,335.57349958192475,481.4904849603073,53.463,24.720922636908835,9.22,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 18:00:00+00:00,26.42099999999997,20.417,335.0514799576864,481.4904849603073,52.488000000000014,24.710506176112595,9.53,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 19:00:00+00:00,26.40399999999998,21.098000000000003,334.2574897698054,481.4904849603073,50.91100000000002,24.134284228384267,8.99,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 20:00:00+00:00,26.580999999999975,21.747,332.67147995768624,481.4904849603073,48.71800000000003,23.599478741452195,8.79,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 21:00:00+00:00,26.64099999999998,22.201999999999998,332.4594603334479,481.4904849603073,46.61000000000001,23.63228422838428,8.59,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 22:00:00+00:00,27.022999999999982,22.298999999999996,332.3214799576862,481.4904849603073,45.82000000000001,23.646284228384275,8.39,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 23:00:00+00:00,27.543999999999986,22.301999999999992,330.85547014556715,481.4904849603073,45.57999999999999,23.74208971531636,8.81,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 00:00:00+00:00,25.994999999999976,22.147,334.7033033395411,481.4904849603073,43.29299999999999,23.81945130679164,8.56,0.15129931490667067,0.5291320920686098,0.560656744625457,0.7334018426648654,1737.7655003070809
2025-01-11 01:00:00+00:00,26.06399999999998,22.115,335.1633033395411,481.4904849603073,43.46199999999999,23.81945130679164,8.09,0.15129931490667003,0.5291320920686098,0.5606567446254556,0.7334018426648654,1737.7655003070809
2025-01-11 02:00:00+00:00,26.17799999999998,22.099999999999994,335.2253229637794,481.4904849603073,43.824,23.81945130679164,8.13,0.15129931490667045,0.52913209206861,0.560656744625455,0.7334018426648669,1737.7655003070809
2025-01-11 03:00:00+00:00,25.85399999999998,21.871,337.3813818364943,481.4904849603073,44.251,23.81945130679164,8.2,0.1512993149066706,0.5291320920686098,0.5606567446254539,0.7334018426648686,1737.7655003070809
2025-01-11 04:00:00+00:00,25.900999999999982,21.674,337.80527390318434,481.4904849603073,45.203999999999986,23.81945130679164,8.03,0.15129931490666956,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-11 05:00:00+00:00,25.958999999999982,21.634,337.1751757819929,481.4904849603073,47.147999999999996,23.81945130679164,7.53,0.15129931490666926,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-11 06:00:00+00:00,26.09699999999998,21.805,336.4071463456354,481.4904849603073,47.23100000000002,23.81945130679164,7.42,0.15129931490666843,0.5291320920686097,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 07:00:00+00:00,26.080999999999985,21.741999999999997,336.6651267213971,481.4904849603073,43.84100000000002,23.81945130679163,9.0,0.15129931490666845,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 08:00:00+00:00,26.187999999999985,21.543000000000006,335.8931070971588,481.4904849603073,42.50500000000001,23.81945130679163,15.23,0.15129931490666784,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 09:00:00+00:00,26.209999999999983,21.587000000000003,337.2310874729205,481.4904849603073,41.105,23.81945130679163,18.39,0.15129931490666784,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 10:00:00+00:00,26.27299999999998,21.946999999999992,338.1870972850396,481.4904849603073,41.553999999999995,23.81945130679163,19.59,0.15129931490666748,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 11:00:00+00:00,26.264999999999983,22.087999999999997,336.4710874729205,481.4904849603073,41.549,23.81945130679163,19.97,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 12:00:00+00:00,26.299999999999983,21.968999999999998,336.4710874729205,481.4904849603073,44.53199999999998,23.81945130679163,19.55,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 13:00:00+00:00,26.30799999999998,21.649999999999995,337.28709728503964,481.4904849603073,47.53099999999999,23.819451306791656,15.73,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 14:00:00+00:00,26.202999999999985,21.140999999999995,338.4851267213971,481.4904849603073,53.555,24.319700689180483,12.81,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 15:00:00+00:00,26.08299999999998,20.520999999999994,336.47527390318436,481.4904849603073,53.089,24.69172812384092,11.55,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 16:00:00+00:00,26.18599999999997,20.420999999999996,335.10744070920987,481.4904849603073,52.207000000000015,24.645922636908846,10.35,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 17:00:00+00:00,26.32899999999998,20.688000000000002,335.2995093940439,481.4904849603073,52.94600000000001,24.720922636908835,10.0,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 18:00:00+00:00,26.41199999999998,20.646000000000004,335.2774897698055,481.4904849603073,52.02800000000002,24.710506176112595,9.84,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 19:00:00+00:00,26.37499999999998,21.271000000000004,334.66349958192455,481.4904849603073,50.501000000000005,24.134284228384267,9.11,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 20:00:00+00:00,26.47699999999998,21.787999999999997,333.4174897698054,481.4904849603073,48.81700000000003,23.599478741452195,8.41,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 21:00:00+00:00,26.47199999999998,22.203000000000003,333.20547014556706,481.4904849603073,47.395000000000024,23.63228422838428,8.26,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 22:00:00+00:00,26.868999999999982,22.322000000000006,332.6774897698054,481.4904849603073,46.69800000000002,23.646284228384275,8.12,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-11 23:00:00+00:00,27.359999999999992,22.368000000000002,331.1914799576862,481.4904849603073,46.495,23.74208971531636,8.58,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 00:00:00+00:00,26.765999999999977,20.273000000000003,335.6133033395412,481.4904849603073,42.79999999999999,23.81945130679164,11.8,0.15129931490667073,0.5291320920686098,0.560656744625457,0.7334018426648654,1737.7655003070809
2025-01-12 01:00:00+00:00,26.79399999999998,20.276000000000003,336.07330333954116,481.4904849603073,42.81999999999999,23.81945130679164,11.42,0.1512993149066701,0.5291320920686098,0.5606567446254556,0.7334018426648654,1737.7655003070809
2025-01-12 02:00:00+00:00,27.06799999999998,20.226000000000003,336.50532296377946,481.4904849603073,43.03099999999999,23.81945130679164,11.36,0.15129931490667053,0.52913209206861,0.560656744625455,0.7334018426648669,1737.7655003070809
2025-01-12 03:00:00+00:00,26.81599999999998,20.037000000000003,337.7613818364943,481.4904849603073,43.428999999999995,23.81945130679164,11.64,0.15129931490667065,0.5291320920686098,0.5606567446254539,0.7334018426648686,1737.7655003070809
2025-01-12 04:00:00+00:00,26.91899999999998,19.639000000000006,337.67527390318435,481.4904849603073,44.493999999999986,23.81945130679164,11.65,0.15129931490666965,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-12 05:00:00+00:00,26.77099999999998,19.348000000000003,334.64517578199286,481.4904849603073,45.38399999999999,23.81945130679164,10.75,0.15129931490666934,0.5291320920686098,0.560656744625453,0.7334018426648705,1737.7655003070809
2025-01-12 06:00:00+00:00,26.738999999999987,19.423000000000005,334.74714634563543,481.4904849603073,44.92800000000002,23.81945130679164,10.41,0.15129931490666848,0.5291320920686097,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 07:00:00+00:00,26.906999999999986,19.173000000000005,335.0051267213971,481.4904849603073,43.71000000000003,23.81945130679163,10.76,0.1512993149066685,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 08:00:00+00:00,26.841999999999985,18.721,334.76911690927795,481.4904849603073,43.21800000000001,23.81945130679163,15.43,0.15129931490666795,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 09:00:00+00:00,26.416999999999984,18.815,336.1070972850397,481.4904849603073,41.461999999999996,23.81945130679163,17.45,0.15129931490666795,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 10:00:00+00:00,26.508999999999983,19.119999999999997,337.13310709715887,481.4904849603073,41.717,23.81945130679163,17.58,0.1512993149066676,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 11:00:00+00:00,26.455999999999985,19.104999999999997,335.4170972850397,481.4904849603073,41.92199999999999,23.81945130679163,17.43,0.15129931490666748,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-12 12:00:00+00:00,26.542999999999985,19.066000000000003,335.4170972850397,481.4904849603073,45.37699999999998,23.81945130679163,16.98,0.15129931490666748,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
